Mandant|Buchungskreis|Werk|Buchungsdatum|Belegdatum|Materialdokument|Pos|Material|Materialkurztext|Bewegungsart|Menge|Einheit|Betrag_in_HW|Waehrung|Lieferant|Buchungstext|Kostenstelle|Lagerort|Benutzername
100|2000|PL11|19.11.2023|16.11.2023|5000013790|1|AVGAS001|Flugkraftstoff ATF|261|1005.985|L|105955.03|INR|V-K004|Entnahme Fahrzeugflotte Kochi|KST-OPS-03|SL11|VMEHTA
100|2000|PL11|10.11.2023|09.11.2023|5000013791|1|FURNACE1|Heizoel EL|261|347.507|L|25877.17|INR|V-K008|Nutzung Produktion Kochi|KST-LOG-02|SL11|VMEHTA
100|2000|PL11|17.11.2023|16.11.2023|5000013792|1|FURNACE1|Schweroelkraftstoff|261|271.66|L|20507.3|INR|V-HPCL1|Nutzung Notstromaggregat Kochi|KST-PRD-01|SL11|GMISHRA
100|2000|PL11|07.11.2023|07.11.2023|5000013793|1|FURNACE1|Heizoel EL|261|175.958|L|12210.96|INR|V-K010|Auffuellung DG-Set Kochi|KST-FAC-01|SL11|SNEHA
100|2000|PL11|05.12.2023|04.12.2023|5000013794|1|DIESEL001|Diesel|261|696.278|L|48419.69|INR|V-IOCL1|Auffuellung Wartung Kochi|KST-LOG-03|SL11|PSINGH
100|2000|PL11|18.12.2023|16.12.2023|5000013795|1|DIESEL001|Diesel|261|420.786|L|32362.9|INR|V-K007|Auffuellung DG-Set Kochi|KST-PRD-01|SL11|BCHATT
100|2000|PL11|15.12.2023|14.12.2023|5000013796|1|DIESEL001|Dieselkraftstoff|261|795.213|L|53185.09|INR|V-IOCL1|Nutzung Fahrzeugflotte Kochi|KST-OPS-02|SL11|GMISHRA
100|2000|PL11|10.12.2023|07.12.2023|5000013797|1|DIESEL001|Diesel|261|443.716|L|32513.5|INR|V-IOCL1|Nutzung Fahrzeugflotte Kochi|KST-FAC-02|SL11|DRAO
100|2000|PL11|25.12.2023|23.12.2023|5000013798|1|DIESEL001|Dieselkraftstoff|261|693.569|L|47275.98|INR|V-ESSAR||KST-FAC-03|SL11|RJOSHI
100|2000|PL11|11.12.2023|08.12.2023|5000013799|1|DIESEL001|Dieselkraftstoff|261|542.598|L|37109.6|INR|V-K005|Entnahme Fahrzeugflotte Kochi|KST-FAC-03|SL11|KVELU
100|2000|PL11|10.12.2023|08.12.2023|5000013800|1|AVGAS001|Flugkraftstoff ATF|261|627.541|L|73573.45|INR|V-K004|Entnahme Notstromaggregat Kochi|KST-MNT-01|SL11|SNEHA
100|2000|PL11|20.12.2023|20.12.2023|5000013801|1|AVGAS001|Flugkraftstoff ATF|261|615.405|L|65926.75|INR|V-K003|Nutzung Generator Kochi|KST-FAC-07|SL11|NREDDY
100|2000|PL11|13.12.2023|11.12.2023|5000013802|1|FURNACE1|Heizoel EL|261|340.69|L|26974.82|INR|V-K009|Auffuellung Notstromaggregat Kochi|KST-OPS-02|SL11|VMEHTA
100|2000|PL11|13.12.2023|13.12.2023|5000013803|1|FURNACE1|Schweroelkraftstoff|261|251.304|L|17827.9|INR|V-ESSAR|Nutzung Heizung Kochi|KST-MNT-01|SL11|DRAO
100|2000|PL11|14.12.2023|11.12.2023|5000013804|1|FURNACE1|Heizoel EL|261|274.913|L|19743.92|INR|V-K004|Entnahme Heizung Kochi|KST-MNT-01|SL11|BCHATT
100|2000|PL11|13.01.2024|13.01.2024|5000013805|1|DIESEL001|Diesel|261|899.922|L|68442.56|INR|V-IOCL1|Tanken Notstromaggregat Kochi|KST-OPS-01|SL11|MGUPTA
100|2000|PL11|19.01.2024|17.01.2024|5000013806|1|DIESEL001|Diesel|261|601.541|L|40188.83|INR|V-K006|Entnahme Fahrzeugflotte Kochi|KST-LOG-02|SL11|RJOSHI
100|2000|PL11|09.01.2024|06.01.2024|5000013807|1|DIESEL001|Dieselkraftstoff|261|771.275|L|53176.03|INR|V-K005|Entnahme Kantine Kochi|KST-LOG-03|SL11|SNEHA
100|2000|PL11|15.01.2024|14.01.2024|5000013808|1|DIESEL001|Diesel|261|896.7|L|61209.54|INR|V-BPCL1|Nutzung Produktion Kochi|KST-LOG-01|SL11|BCHATT
100|2000|PL11|09.01.2024|08.01.2024|5000013809|1|DIESEL001|Diesel|261|893.936|L|60511.49|INR|V-K004|Nutzung Heizung Kochi|KST-PRD-01|SL11|GMISHRA
100|2000|PL11|05.01.2024|03.01.2024|5000013810|1|DIESEL001|Dieselkraftstoff|261|807.428|L|62009.44|INR|V-RELI1|Entnahme Generator Kochi|KST-LOG-02|SL11|DRAO
100|2000|PL11|22.01.2024|22.01.2024|5000013811|1|AVGAS001|Flugkraftstoff ATF|261|1399.698|KG|143186.61|INR|V-K007|Auffuellung Kantine Kochi|KST-OPS-03|SL11|BCHATT
100|2000|PL11|11.01.2024|10.01.2024|5000013812|1|AVGAS001|Flugkraftstoff ATF|261|1225.856|L|126992.69|INR|V-BPCL1|Verbrauch DG-Set Kochi|KST-PRD-01|SL11|BCHATT
100|2000|PL11|05.01.2024|05.01.2024|5000013813|1|FURNACE1|Schweroelkraftstoff|261|399.167|L|29075.74|INR|V-RELI1|Verbrauch Notstromaggregat Kochi|KST-FAC-01|SL11|TLAXMAN
100|2000|PL11|09.01.2024|07.01.2024|5000013814|1|FURNACE1|Heizoel EL|261|171.336|L|12517.64|INR|V-K002|Verbrauch Kantine Kochi|KST-OPS-01|SL11|GMISHRA
100|2000|PL11|27.01.2024|25.01.2024|5000013815|1|FURNACE1|Heizoel EL|261|206.185|L|15281.02|INR|V-K006|Verbrauch Wartung Kochi|KST-FAC-07|SL11|ASAXEN
100|2000|PL11|13.02.2024|11.02.2024|5000013816|1|DIESEL001|Diesel|261|439.418|L|31699.02|INR|V-IOCL1|Nutzung Generator Kochi|KST-FAC-07|SL11|RJOSHI
100|2000|PL11|19.02.2024|19.02.2024|5000013817|1|DIESEL001|Diesel|261|984.026|L|69318.9|INR|V-K004|Nutzung Produktion Kochi|KST-LOG-02|SL11|GMISHRA
100|2000|PL11|26.02.2024|26.02.2024|5000013818|1|DIESEL001|Diesel|261|674.876|L|47973.14|INR|V-K010|Nutzung Wartung Kochi|KST-LOG-02|SL11|KVELU
100|2000|PL11|27.02.2024|24.02.2024|5000013819|1|DIESEL001|Diesel|261|643.584|L|43653.49|INR|V-K010|Auffuellung Generator Kochi|KST-LOG-02|SL11|BCHATT
100|2000|PL11|28.02.2024|26.02.2024|5000013820|1|DIESEL001|Dieselkraftstoff|261||L||INR|V-K005|Entnahme DG-Set Kochi|KST-FAC-02|SL11|SNEHA
100|2000|PL11|14.02.2024|13.02.2024|5000013821|1|DIESEL001|Dieselkraftstoff|261|698.471|L|48451.93|INR|V-K003|Auffuellung DG-Set Kochi|KST-MNT-01|SL11|AKUMAR
100|2000|PL11|21.02.2024|21.02.2024|5000013822|1|AVGAS001|Flugkraftstoff ATF|261|787.699|L|88978.08|INR|V-K001|Verbrauch Generator Kochi|KST-FAC-01|SL11|RPANDEY
100|2000|PL11|15.02.2024|13.02.2024|5000013823|1|AVGAS001|Flugkraftstoff ATF|261|546.882|L|64277.67|INR|V-K006|Verbrauch DG-Set Kochi|KST-LOG-01|SL11|RJOSHI
100|2000|PL11|16.02.2024|16.02.2024|5000013824|1|FURNACE1|Heizoel EL|261|224.605|L|18074.35|INR|V-IOCL1|Auffuellung Heizung Kochi|KST-PRD-01|SL11|GMISHRA
100|2000|PL11|03.02.2024|31.01.2024|5000013825|1|FURNACE1|Heizoel EL|261|301.361|L|24288.22|INR|V-ESSAR|Auffuellung Notstromaggregat Kochi|KST-FAC-01|SL11|KVELU
100|2000|PL11|21.02.2024|21.02.2024|5000013826|1|FURNACE1|Schweroelkraftstoff|261|367.908|L|26317.98|INR|V-ESSAR|Entnahme Wartung Kochi|KST-FAC-03|SL11|SNEHA
100|2000|PL11|18.03.2024|17.03.2024|5000013827|1|DIESEL001|Dieselkraftstoff|261|419.563|L|28434.46|INR|V-BPCL1|Tanken DG-Set Kochi|KST-FAC-03|SL11|VMEHTA
100|2000|PL11|17.03.2024|15.03.2024|5000013828|1|DIESEL001|Diesel|261|676.517|L|48067.19|INR|V-HPCL1|Tanken Wartung Kochi|KST-LOG-03|SL11|TLAXMAN
100|2000|PL11|24.03.2024|23.03.2024|5000013829|1|DIESEL001|Diesel|261|964.859|L|66084.99|INR|V-BPCL1|Verbrauch Wartung Kochi|KST-FAC-03|SL11|GMISHRA
100|2000|PL11|04.03.2024|03.03.2024|5000013830|1|DIESEL001|Diesel|261|679.567|L|48036.6|INR|V-K001|Entnahme Fahrzeugflotte Kochi|KST-FAC-02|SL11|DRAO
100|2000|PL11|16.03.2024|15.03.2024|5000013831|1|DIESEL001|Diesel|261|681.772|L|50664.63|INR|V-HPCL1|Verbrauch Generator Kochi|KST-MNT-01|SL11|RPANDEY
100|2000|PL11|06.03.2024|06.03.2024|5000013832|1|DIESEL001|Diesel|261|873.661|L|63857.84|INR|V-K007|Nutzung Wartung Kochi|KST-PRD-02|SL11|TLAXMAN
100|2000|PL11|15.03.2024|14.03.2024|5000013833|1|AVGAS001|Flugkraftstoff ATF|261|909.278|L|94734.74|INR|V-K002|Nutzung Notstromaggregat Kochi|KST-FAC-05|SL11|NREDDY
100|2000|PL11|11.03.2024|08.03.2024|5000013834|1|AVGAS001|Flugkraftstoff ATF|261|1237.099|L|144542.95|INR|V-K003|Tanken Notstromaggregat Kochi|KST-FAC-03|SL11|NREDDY
100|2000|PL11|11.03.2024|09.03.2024|5000013835|1|FURNACE1|Heizoel EL|261|215.124|L|15965.1|INR|V-RELI1||KST-FAC-02|SL11|BCHATT
100|2000|PL11|20.03.2024|17.03.2024|5000013836|1|FURNACE1|Heizoel EL|261|361.349|L|26153.03|INR|V-IOCL1|Auffuellung DG-Set Kochi|KST-LOG-02|SL11|RJOSHI
100|2000|PL11|12.03.2024|12.03.2024|5000013837|1|FURNACE1|Schweroelkraftstoff|261|248.079|L|19294.32|INR|V-K006|Verbrauch Heizung Kochi|KST-LOG-01|SL11|SNEHA
100|2000|PL11|04.04.2024|03.04.2024|5000013838|1|DIESEL001|Dieselkraftstoff|261|770.645|L|55363.85|INR|V-K005|Auffuellung Generator Kochi|KST-FAC-03|SL11|PSINGH
100|2000|PL11|28.04.2024|25.04.2024|5000013839|1|DIESEL001|Diesel|261|645.576|L|46569.33|INR|V-K010|Auffuellung Heizung Kochi|KST-OPS-03|SL11|SNEHA
100|2000|PL11|16.04.2024|13.04.2024|5000013840|1|DIESEL001|Dieselkraftstoff|261|652.56|L|46964.2|INR|V-HPCL1|Auffuellung Produktion Kochi|KST-FAC-03|SL11|GMISHRA
100|2000|PL11|12.04.2024|11.04.2024|5000013841|1|DIESEL001|Diesel|261|955.148|L|67945.31|INR|V-K009|Auffuellung Wartung Kochi|KST-LOG-03|SL11|KVELU
100|2000|PL11|08.04.2024|08.04.2024|5000013842|1|DIESEL001|Diesel|261|822.327|L|57552.3|INR|V-K010|Nutzung Kantine Kochi|KST-PRD-01|SL11|PSINGH
100|2000|PL11|08.04.2024|08.04.2024|5000013843|1|DIESEL001|Diesel|261|938.257|L|64996.17|INR|V-K005|Tanken Wartung Kochi|KST-MNT-01|SL11|BCHATT
100|2000|PL11|15.04.2024|12.04.2024|5000013844|1|AVGAS001|Flugkraftstoff ATF|261|966.923|L|114087.13|INR|V-K005|Entnahme Notstromaggregat Kochi|KST-PRD-02|SL11|RJOSHI
100|2000|PL11|26.04.2024|26.04.2024|5000013845|1|AVGAS001|Flugkraftstoff ATF|261|1052.271|L|114472.04|INR|V-K004|Entnahme Notstromaggregat Kochi|KST-FAC-07|SL11|RJOSHI
100|2000|PL11|11.04.2024|11.04.2024|5000013846|1|FURNACE1|Heizoel EL|261|295.695|L|22729.21|INR|V-K002|Entnahme DG-Set Kochi|KST-MNT-01|SL11|TLAXMAN
100|2000|PL11|27.04.2024|26.04.2024|5000013847|1|FURNACE1|Schweroelkraftstoff|261|387.653|L|28434.59|INR|V-BPCL1||KST-FAC-07|SL11|AKUMAR
100|2000|PL11|05.04.2024|04.04.2024|5000013848|1|FURNACE1|Heizoel EL|261|163.162|L|11880.24|INR|V-K001|Auffuellung Fahrzeugflotte Kochi|KST-OPS-03|SL11|RJOSHI
100|2000|PL11|03.05.2024|03.05.2024|5000013849|1|DIESEL001|Diesel|261|664.723|L|50379.17|INR|V-K001|Auffuellung DG-Set Kochi|KST-FAC-03|SL11|BCHATT
100|2000|PL11|08.05.2024|05.05.2024|5000013850|1|DIESEL001|Dieselkraftstoff|261||L||INR|V-K006|Auffuellung Wartung Kochi|KST-PRD-01|SL11|SPRIYA
100|2000|PL11|18.05.2024|16.05.2024|5000013851|1|DIESEL001|Diesel|261|481.842|L|33002.84|INR|V-ESSAR|Auffuellung Wartung Kochi|KST-LOG-03|SL11|ASAXEN
100|2000|PL11|11.05.2024|11.05.2024|5000013852|1|DIESEL001|Dieselkraftstoff|261|524.306|L|35937.01|INR|V-K002|Tanken Wartung Kochi|KST-OPS-01|SL11|PSINGH
100|2000|PL11|22.05.2024|20.05.2024|5000013853|1|DIESEL001|Diesel|261|882.726|L|62195.05|INR|V-K005|Entnahme Heizung Kochi|KST-OPS-02|SL11|RPANDEY
100|2000|PL11|07.05.2024|05.05.2024|5000013854|1|DIESEL001|Dieselkraftstoff|261|961.174|L|64138.45|INR|V-ESSAR|Verbrauch Generator Kochi|KST-OPS-02|SL11|SPRIYA
100|2000|PL11|21.05.2024|20.05.2024|5000013855|1|AVGAS001|Flugkraftstoff ATF|261|1701.261|L|198653.56|INR|V-K004|Entnahme Generator Kochi|KST-LOG-01|SL11|AKUMAR
100|2000|PL11|22.05.2024|22.05.2024|5000013856|1|AVGAS001|Flugkraftstoff ATF|261|1316.041|L|134590.37|INR|V-K009|Nutzung Notstromaggregat Kochi|KST-FAC-01|SL11|MGUPTA
100|2000|PL11|01.05.2024|30.04.2024|5000013857|1|FURNACE1|Schweroelkraftstoff|261|262.433|L|18862.96|INR|V-IOCL1|Verbrauch Produktion Kochi|KST-OPS-02|SL11|AKUMAR
100|2000|PL11|10.05.2024|07.05.2024|5000013858|1|FURNACE1|Heizoel EL|261|280.843|L|22680.02|INR|V-HPCL1|Nutzung Kantine Kochi|KST-LOG-03|SL11|RJOSHI
100|2000|PL11|20.05.2024|19.05.2024|5000013859|1|FURNACE1|Heizoel EL|261|206.37|L|15093.91|INR|V-K010|Verbrauch Produktion Kochi|KST-LOG-02|SL11|RJOSHI
100|2000|PL11|25.06.2024|22.06.2024|5000013860|1|DIESEL001|Dieselkraftstoff|261|712.716|L|49193.38|INR|V-IOCL1|Entnahme Notstromaggregat Kochi|KST-MNT-01|SL11|KVELU
100|2000|PL11|08.06.2024|07.06.2024|5000013861|1|DIESEL001|Dieselkraftstoff|261|951.806|L|67258.1|INR|V-HPCL1|Verbrauch Kantine Kochi|KST-LOG-01|SL11|VMEHTA
100|2000|PL11|19.06.2024|16.06.2024|5000013862|1|DIESEL001|Diesel|261|712.681|L|48614.13|INR|V-K006|Tanken Generator Kochi|KST-FAC-03|SL11|BCHATT
100|2000|PL11|01.06.2024|01.06.2024|5000013863|1|DIESEL001|Diesel|261|807.132|L|56329.88|INR|V-K003|Auffuellung Generator Kochi|KST-FAC-07|SL11|RJOSHI
100|2000|PL11|26.06.2024|23.06.2024|5000013864|1|DIESEL001|Dieselkraftstoff|261|984.106|L|67115.15|INR|V-K006|Auffuellung Kantine Kochi|KST-LOG-02|SL11|TLAXMAN
100|2000|PL11|24.06.2024|23.06.2024|5000013865|1|DIESEL001|Dieselkraftstoff|261|415.632|L|28373.91|INR|V-K001|Nutzung Generator Kochi|KST-LOG-03|SL11|PSINGH
100|2000|PL11|02.06.2024|01.06.2024|5000013866|1|AVGAS001|Flugkraftstoff ATF|261|758.484|L|87873.35|INR|V-K002|Tanken Fahrzeugflotte Kochi|KST-FAC-05|SL11|SNEHA
100|2000|PL11|16.06.2024|13.06.2024|5000013867|1|AVGAS001|Flugkraftstoff ATF|261||L||INR|V-K008|Nutzung DG-Set Kochi|KST-FAC-05|SL11|GMISHRA
100|2000|PL11|04.06.2024|03.06.2024|5000013868|1|FURNACE1|Schweroelkraftstoff|261|221.418|L|17545.02|INR|V-ESSAR|Nutzung Produktion Kochi|KST-FAC-03|SL11|BCHATT
100|2000|PL11|13.06.2024|11.06.2024|5000013869|1|FURNACE1|Schweroelkraftstoff|261|189.905|L|13493.35|INR|V-K010|Nutzung Kantine Kochi|KST-LOG-02|SL11|RJOSHI
100|2000|PL11|28.06.2024|26.06.2024|5000013870|1|FURNACE1|Heizoel EL|261|337.676|L|27021.74|INR|V-K004|Verbrauch Produktion Kochi|KST-FAC-07|SL11|KVELU
100|2000|PL11|14.07.2024|12.07.2024|5000013871|1|DIESEL001|Diesel|261|726.039|L|56416.17|INR|V-ESSAR|Entnahme Fahrzeugflotte Kochi|KST-FAC-03|SL11|NREDDY
100|2000|PL11|11.07.2024|11.07.2024|5000013872|1|DIESEL001|Diesel|261|916.942|L|61290.24|INR|V-K010|Tanken Generator Kochi|KST-FAC-02|SL11|GMISHRA
100|2000|PL11|12.07.2024|12.07.2024|5000013873|1|DIESEL001|Diesel|261|769.747|L|58465.99|INR|V-K005|Entnahme Notstromaggregat Kochi|KST-OPS-03|SL11|ASAXEN
100|2000|PL11|20.07.2024|18.07.2024|5000013874|1|DIESEL001|Dieselkraftstoff|261|908.847|L|68422.56|INR|V-RELI1|Entnahme Heizung Kochi|KST-PRD-01|SL11|RJOSHI
100|2000|PL11|17.07.2024|16.07.2024|5000013875|1|DIESEL001|Diesel|261|418.998|L|29769.78|INR|V-RELI1|Tanken DG-Set Kochi|KST-LOG-03|SL11|KVELU
100|2000|PL11|06.07.2024|04.07.2024|5000013876|1|DIESEL001|Dieselkraftstoff|261|465.942|L|35230.36|INR|V-RELI1|Entnahme DG-Set Kochi|KST-PRD-01|SL11|NREDDY
100|2000|PL11|16.07.2024|13.07.2024|5000013877|1|AVGAS001|Flugkraftstoff ATF|261|986.273|L|115205.34|INR|V-K010|Auffuellung Generator Kochi|KST-FAC-07|SL11|ASAXEN
100|2000|PL11|05.07.2024|03.07.2024|5000013878|1|AVGAS001|Flugkraftstoff ATF|261|1054.554|L|117825.29|INR|V-K004|Verbrauch Produktion Kochi|KST-LOG-03|SL11|RPANDEY
100|2000|PL11|17.07.2024|15.07.2024|5000013879|1|FURNACE1|Heizoel EL|261|258.314|L|20749.81|INR|V-K010|Nutzung Notstromaggregat Kochi|KST-FAC-03|SL11|BCHATT
100|2000|PL11|21.07.2024|19.07.2024|5000013880|1|FURNACE1|Heizoel EL|261||L||INR|V-K002|Nutzung Notstromaggregat Kochi|KST-LOG-03|SL11|SPRIYA
100|2000|PL11|08.07.2024|08.07.2024|5000013881|1|FURNACE1|Heizoel EL|261|169.89|L|12585.33|INR|V-K010|Tanken Produktion Kochi|KST-LOG-02|SL11|MGUPTA
100|2000|PL11|22.08.2024|22.08.2024|5000013882|1|DIESEL001|Diesel|261|803.534|L|58827.93|INR|V-K010|Auffuellung Fahrzeugflotte Kochi|KST-FAC-07|SL11|NREDDY
100|2000|PL11|01.08.2024|30.07.2024|5000013883|1|DIESEL001|Diesel|261|620.215|L|42953.04|INR|V-K010|Tanken Kantine Kochi|KST-FAC-02|SL11|BCHATT
100|2000|PL11|06.08.2024|06.08.2024|5000013884|1|DIESEL001|Diesel|261|888.186|L|60746.47|INR|V-K006||KST-LOG-02|SL11|VMEHTA
100|2000|PL11|15.08.2024|12.08.2024|5000013885|1|DIESEL001|Dieselkraftstoff|261|594.659|L|41947.25|INR|V-K002|Entnahme Produktion Kochi|KST-OPS-01|SL11|TLAXMAN
100|2000|PL11|27.08.2024|24.08.2024|5000013886|1|DIESEL001|Diesel|261|988.83|L|75238.08|INR|V-K007|Entnahme Generator Kochi|KST-OPS-01|SL11|NREDDY
100|2000|PL11|22.08.2024|19.08.2024|5000013887|1|DIESEL001|Diesel|261|467.647|L|35374.45|INR|V-HPCL1|Nutzung Produktion Kochi|KST-LOG-01|SL11|ASAXEN
100|2000|PL11|25.08.2024|23.08.2024|5000013888|1|AVGAS001|Flugkraftstoff ATF|261|1307.143|L|142935.03|INR|V-K010|Entnahme Generator Kochi|KST-OPS-03|SL11|ASAXEN
100|2000|PL11|27.08.2024|25.08.2024|5000013889|1|AVGAS001|Flugkraftstoff ATF|261|1345.031|L|142078.53|INR|V-RELI1|Entnahme Generator Kochi|KST-LOG-03|SL11|MGUPTA
100|2000|PL11|01.08.2024|01.08.2024|5000013890|1|FURNACE1|Heizoel EL|261|327.91|L|22928.61|INR|V-HPCL1|Nutzung Wartung Kochi|KST-FAC-02|SL11|ASAXEN
100|2000|PL11|19.08.2024|19.08.2024|5000013891|1|FURNACE1|Schweroelkraftstoff|261|387.87|L|30039.29|INR|V-K009|Verbrauch Heizung Kochi|KST-LOG-03|SL11|DRAO
100|2000|PL11|16.08.2024|14.08.2024|5000013892|1|FURNACE1|Schweroelkraftstoff|261|298.064|L|23185.99|INR|V-K009||KST-MNT-01|SL11|SPRIYA
100|2000|PL11|18.09.2024|18.09.2024|5000013893|1|DIESEL001|Dieselkraftstoff|261|471.992|L|35594.9|INR|V-ESSAR|Auffuellung Heizung Kochi|KST-FAC-01|SL11|SNEHA
100|2000|PL11|06.09.2024|04.09.2024|5000013894|1|DIESEL001|Dieselkraftstoff|261|777.699|L|57509.89|INR|V-K003|Nutzung Wartung Kochi|KST-LOG-01|SL11|SPRIYA
100|2000|PL11|08.09.2024|07.09.2024|5000013895|1|DIESEL001|Diesel|261|855.678|L|57083.63|INR|V-IOCL1|Nutzung DG-Set Kochi|KST-OPS-03|SL11|SNEHA
100|2000|PL11|06.09.2024|06.09.2024|5000013896|1|DIESEL001|Diesel|261|569.155|L|43038.74|INR|V-K010|Nutzung Generator Kochi|KST-LOG-01|SL11|SPRIYA
100|2000|PL11|14.09.2024|12.09.2024|5000013897|1|DIESEL001|Diesel|261|685.487|L|45678.22|INR|V-RELI1|Tanken DG-Set Kochi|KST-LOG-02|SL11|DRAO
100|2000|PL11|17.09.2024|15.09.2024|5000013898|1|DIESEL001|Dieselkraftstoff|261|479.867|L|34542.48|INR|V-HPCL1|Verbrauch Generator Kochi|KST-MNT-01|SL11|NREDDY
100|2000|PL11|08.09.2024|05.09.2024|5000013899|1|AVGAS001|Flugkraftstoff ATF|261|1513.947|L|154141.79|INR|V-RELI1|Nutzung DG-Set Kochi|KST-PRD-01|SL11|DRAO
100|2000|PL11|11.09.2024|11.09.2024|5000013900|1|AVGAS001|Flugkraftstoff ATF|261|834.847|L|89591.32|INR|V-K003||KST-OPS-03|SL11|KVELU
100|2000|PL11|21.09.2024|19.09.2024|5000013901|1|FURNACE1|Heizoel EL|261|303.3|L|22698.4|INR|V-K005|Entnahme Notstromaggregat Kochi|KST-OPS-03|SL11|GMISHRA
100|2000|PL11|01.09.2024|01.09.2024|5000013902|1|FURNACE1|Schweroelkraftstoff|261|191.032|L|15347.53|INR|V-K008|Entnahme Kantine Kochi|KST-PRD-02|SL11|ASAXEN
100|2000|PL11|24.09.2024|22.09.2024|5000013903|1|FURNACE1|Heizoel EL|261|247.218|L|17437.38|INR|V-BPCL1|Tanken Generator Kochi|KST-OPS-01|SL11|DRAO
100|2000|PL11|08.10.2024|06.10.2024|5000013904|1|DIESEL001|Diesel|261|954.409|L|73325.02|INR|V-K010|Nutzung Generator Kochi|KST-OPS-01|SL11|DRAO
100|2000|PL11|27.10.2024|25.10.2024|5000013905|1|DIESEL001|Diesel|261|613.583|L|45743.46|INR|V-K003|Verbrauch Fahrzeugflotte Kochi|KST-FAC-02|SL11|DRAO
100|2000|PL11|10.10.2024|07.10.2024|5000013906|1|DIESEL001|Diesel|261|872.13|L|59031.28|INR|V-K007|Tanken Kantine Kochi|KST-LOG-02|SL11|PSINGH
100|2000|PL11|27.10.2024|24.10.2024|5000013907|1|DIESEL001|Diesel|261|460.535|L|31877.78|INR|V-K008|Auffuellung Produktion Kochi|KST-LOG-01|SL11|VMEHTA
100|2000|PL11|06.10.2024|04.10.2024|5000013908|1|DIESEL001|Dieselkraftstoff|261|821.987|L|59285.4|INR|V-K007||KST-MNT-01|SL11|DRAO
100|2000|PL11|18.10.2024|17.10.2024|5000013909|1|DIESEL001|Dieselkraftstoff|261|550.001|L|39445.85|INR|V-K004|Entnahme Notstromaggregat Kochi|KST-OPS-02|SL11|TLAXMAN
100|2000|PL11|11.10.2024|09.10.2024|5000013910|1|AVGAS001|Flugkraftstoff ATF|261|1422.87|L|156107.83|INR|V-K008|Auffuellung DG-Set Kochi|KST-OPS-02|SL11|BCHATT
100|2000|PL11|06.10.2024|04.10.2024|5000013911|1|AVGAS001|Flugkraftstoff ATF|261|746.252|L|85536.11|INR|V-RELI1|Tanken DG-Set Kochi|KST-LOG-03|SL11|MGUPTA
100|2000|PL11|10.10.2024|07.10.2024|5000013912|1|FURNACE1|Heizoel EL|261|195.107|L|15465.3|INR|V-K005|Auffuellung Heizung Kochi|KST-OPS-02|SL11|RPANDEY
100|2000|PL11|27.10.2024|24.10.2024|5000013913|1|FURNACE1|Heizoel EL|261|385.741|L|28604.69|INR|V-ESSAR|Nutzung Notstromaggregat Kochi|KST-LOG-01|SL11|TLAXMAN
100|2000|PL11|15.10.2024|14.10.2024|5000013914|1|FURNACE1|Heizoel EL|261|389.011|L|31473.63|INR|V-K004|Nutzung DG-Set Kochi|KST-FAC-07|SL11|NREDDY
100|2000|PL11|14.11.2024|13.11.2024|5000013915|1|DIESEL001|Dieselkraftstoff|261|968.498|L|67290.09|INR|V-ESSAR|Nutzung Produktion Kochi|KST-PRD-01|SL11|AKUMAR
100|2000|PL11|25.11.2024|25.11.2024|5000013916|1|DIESEL001|Dieselkraftstoff|261|947.155|L|69304.18|INR|V-K008|Auffuellung DG-Set Kochi|KST-PRD-01|SL11|ASAXEN
100|2000|PL11|25.11.2024|25.11.2024|5000013917|1|DIESEL001|Diesel|261|553.124|L|42489.92|INR|V-K006|Verbrauch Heizung Kochi|KST-FAC-01|SL11|DRAO
100|2000|PL11|10.11.2024|07.11.2024|5000013918|1|DIESEL001|Dieselkraftstoff|261|861.192|L|63250.36|INR|V-RELI1|Verbrauch Kantine Kochi|KST-LOG-03|SL11|TLAXMAN
100|2000|PL11|05.11.2024|03.11.2024|5000013919|1|DIESEL001|Dieselkraftstoff|261|896.773|L|68042.55|INR|V-IOCL1|Entnahme Heizung Kochi|KST-LOG-03|SL11|AKUMAR
100|2000|PL11|04.11.2024|01.11.2024|5000013920|1|DIESEL001|Dieselkraftstoff|261|532.93|L|36697.46|INR|V-IOCL1|Auffuellung Kantine Kochi|KST-PRD-02|SL11|SPRIYA
100|2000|PL11|16.11.2024|15.11.2024|5000013921|1|AVGAS001|Flugkraftstoff ATF|261|1884.187|L|195168.64|INR|V-K008|Nutzung Wartung Kochi|KST-PRD-02|SL11|TLAXMAN
100|2000|PL11|20.11.2024|20.11.2024|5000013922|1|AVGAS001|Flugkraftstoff ATF|261|719.734|L|80043.54|INR|V-K003|Auffuellung Kantine Kochi|KST-PRD-02|SL11|SPRIYA
100|2000|PL11|21.11.2024|19.11.2024|5000013923|1|FURNACE1|Heizoel EL|261|399.894|L|30330.55|INR|V-K003|Tanken Notstromaggregat Kochi|KST-LOG-01|SL11|ASAXEN
100|2000|PL11|16.11.2024|14.11.2024|5000013924|1|FURNACE1|Heizoel EL|261|256.557|L|20516.77|INR|V-K001|Tanken DG-Set Kochi|KST-FAC-03|SL11|RJOSHI
100|2000|PL11|15.11.2024|12.11.2024|5000013925|1|FURNACE1|Schweroelkraftstoff|261|164.774|L|11619.45|INR|V-RELI1|Tanken Fahrzeugflotte Kochi|KST-FAC-03|SL11|SPRIYA
